token,valence
connelly,0.086479716
patty,0.030499764
geroyeerd,-0.06007944
antecedentenonderzoek,0.087714136
retorisch,0.0035777544
fietstochten,0.09209274
gijzelen,-0.045619886
olivers,-0.101002656
beschaamt,0.008387243
watt,0.0785306
leslokaal,-0.003851093
inhuurden,0.08780549
brady,0.047204997
regan,-0.023101177
paso,0.095626295
heights,-0.0004537888
gezichtsvorm,0.00427372
stivers,-0.014958344
tasha,0.10524685
regelden,0.093343854
schietlessen,0.1513631
ontbrekend,0.040578254
coördinator,0.15769427
ontvangstbalie,0.07833188
inschiet,0.07013962
reclamefolders,-0.06216692
geaardheid,-0.124670476
joanna,-0.027436584
lintz,0.08013666
fox,0.057854455
schoonouders,0.07901652
kellermans,-0.08122392
tandartspraktijk,0.16169207
kellerman,-0.04979498
huurhuis,0.096470535
zamelt,0.10002637
hongerloontje,0.10711101
lynnette,-0.07914145
sclerose,-0.11149666
doodgebloed,-0.05470479
klaagzangen,-0.15649234
onverstandigs,-0.019841209
wegsterven,0.005539775
sit-ups,0.0062071458
yoga,0.07823499
augustusdag,0.11063965
ontvoeringszaak,-0.039322924
kimberly,-0.019883681
loosde,0.001783222
braak,-0.09597732
meteropnemer,-0.1111228
wisselgesprek,0.03760075
stiefzussen,0.009180095
vrijkom,-0.1036589
bespiedde,-0.07536357
onderlopen,-0.015807249
zitzakken,0.11890879
stratford,0.051991556
sneeën,-0.12481169
rondborstig,0.19049707
vrouwenborsten,-0.023145027
ambers,-0.014074596
ecstasy,-0.02841153
frustreerde,-0.027848244
vaginaal,-0.118886195
schaamstreek,-0.06627887
schaamharen,-0.03919722
scalpel,-0.06817334
eenvoudigere,0.021950241
misdaadseries,-0.05000807
waargebeurde,-0.09550712
effectieve,0.051380932
incisie,-0.022929754
vaughn,-0.0107620675
non-profitorganisatie,0.0850267
persbericht,-0.011385024
onmogelijks,0.042806607
kapperszaak,0.05375909
danielle,0.054573953
rothumeur,0.030999273
strakste,0.11995564
danielles,-0.0668343
vergden,0.06523598
knipbeurt,0.10101341
labiele,-0.15294722
omlijsting,0.110847786
trofeeën,0.05891443
prikklok,0.15464938
viagra,-0.014186427
centerfold,0.06802171
beduimelde,-0.012634333
assistentes,0.11186735
formuleert,-0.012738533
verdraait,-0.094075084
wielrenner,0.17057729
wielrenners,0.025890268
alarmbelletjes,-0.04373278
cursisten,0.13007101
seksisme,-0.18126637
uitlatingen,-0.16901842
diagram,0.051817067
handwapens,-0.027696295
halfautomatisch,0.00080931187
bruinharige,0.14675745
meemaakten,-0.04358301
semi-automatisch,0.017691158
beginner,0.22394879
sauer,0.016451184
zwartste,-0.16572058
neerschiet,-0.05916452
schietles,0.13851333
sunrise,0.06526016
afgeremd,-0.031311803
zijtuin,0.039799184
geblaft,-0.030100636
serieverkrachter,-0.10675333
hondsdol,-0.09116419
uitdaagt,0.025214303
jasses,-0.055282753
cain,0.035307266
desinfecterend,-0.058032174
schoonmaakmiddel,-0.041264556
romey,-0.060743004
luchtplaats,0.060322914
basketballen,0.095380686
wandelgang,0.03986478
vic,0.060918696
postbusnummer,0.07354148
vics,-0.05590667
mislukkelingen,-0.07085563
executeerden,-0.113842174
pew,-0.0072608404
lijkenzak,-0.076464474
tiny,0.023888623
modellencarrière,-0.029107831
modellenwerk,0.10707625
moss,0.0450771
gastenboek,0.06131151
hefner,0.14341226
calorieën,0.0008970946
caloriearme,0.026746333
presteerde,0.1715795
kentekenplaten,-0.035459857
verhuisplannen,0.05510912
nazoeken,0.023846135
wijdden,0.0110074
coachte,0.15806514
honkbalteam,0.1468744
aangespannen,-0.014027007
simms,0.08321642
fatalistisch,-0.059644707
wedergeboorte,-0.034588695
larry,0.09628633
verfijnder,0.05768238
kastanjerode,0.022432659
nagelde,-0.018326882
getuurd,0.04267332
t.j.,0.03574453
afscheidscadeautje,0.22691359
t.j.’s,-0.06668187
afstrepen,0.11323549
pyramid,0.07312335
collecteren,0.00784912
bonnie,0.116734296
clyde,0.028416568
adviseerden,-0.047980435
toneelgespeeld,0.13649002
muzieklessen,0.21923228
luchtweerstand,0.04418547
wielrennen,0.09399904
simmons,0.0528296
gezinsauto,0.08059155
driewieler,0.008247508
figuurlijke,-0.04490213
indeelt,0.014033079
aantastte,-0.11724883
meevalt,-0.0100650955
geheimschrift,-0.014279477
schedels,-0.13639435
aminozuren,-0.026643813
mensenhanden,-0.10442854
kentekenplaat,-0.044944793
headset,0.09867294
madison,0.073211886
verwateren,0.08754894
brenna,0.014074825
vernielingen,-0.24409248
zedendelinquenten,-0.15360609
gefaxt,0.08748289
s.e.,-0.06786085
p.b.,0.14693707
gymles,0.038720854
uitblinken,0.10256537
tekeningetjes,-0.05349327
geslachtsorganen,-0.079693705
easton,0.067715414
verhuizingen,-0.06857384
stunts,-0.029116735
m.d.,-0.018089168
klikspaan,-0.043181486
uitdagendste,0.10387022
luistervinken,-0.030100454
valselijk,-0.2066041
pennenhouder,0.01332799
twijfelden,-0.098840974
propvolle,0.008765992
uiensoep,0.11983386
toejuichten,-0.028824119
oorlellen,0.018783852
bedankjes,0.051056474
foeterend,-0.10838742
televisiekanalen,0.012705553
m.c.,0.055472154
pepe,0.019783907
weerkeerde,0.058910277
bewegingsmelder,0.03441355
fastfoodrestaurant,0.10311799
gestreste,-0.020481832
asociaal,-0.093514465
schokkends,0.007260505
geijsbeerd,-0.021174684
kriebeltje,-0.020915747
auburn,0.0867834
tekenles,0.19009228
doktertje,0.074633695
tandartsstoel,-0.014802922
pijpt,0.027639154
getreiter,-0.28218728
schriftje,-0.039777018
gepijpt,0.018036714
verstopping,-0.15578888
gestuntel,-0.013353959
sneue,-0.06073323
pikkie,0.046040464
etterbak,0.012790069
vermenigvuldiging,0.050037056
besmeerde,0.031585716
averechtse,0.00565134
ruilt,0.01785893
hanenpoten,-0.05253973
losstond,0.04183633
neergooide,0.031422526
eugenes,-0.03760694
grammetje,0.060707077
uitbarst,-0.17284685
psychopaten,-0.16041087
bloedmonsters,-0.029365413
dna-profiel,-0.036882184
miscommunicatie,-0.12921578
controller,0.13191526
playstation,0.09232443
gepatrouilleerd,0.013814352
behulpzame,0.1421686
ontladen,-0.080464095
blauwtje,0.0058355443
enrique,0.06764199
uitgekookte,0.094496146
terugviel,-0.0122927185
datingsites,0.08807206
liefdespad,0.09101346
tijdbalk,-0.009647496
n.,0.010020524
waterdamp,-0.06926021
oortelefoontjes,-0.050275397
blikkerig,0.026613489
peppen,0.13626814
rochelen,-0.12890108
televisieseries,0.0037622228
uitgeprinte,0.02000708
stroomtoevoer,0.069712676
w-weet,-0.1427909
meeks,0.026932139
wafel,0.09759594
honderddertig,-0.009146233
hulpsheriffs,-0.03745667
werkterrein,0.12401321
doorknipte,0.014771879
routineklus,0.090302
marin,0.019173574
h-het,-0.1773904
valium,-0.039960757
moerasgebied,-0.06573178
kloteleven,-0.018073374
handschoenenkastje,-0.0061692987
chanteerde,-0.00910208
afdankertje,0.06947403
lichaamshaar,0.040088728
lorenzo,0.041666634
drugsbezit,-0.17361733
jeugdgevangenis,-0.116668396
echtbreker,-0.009212196
betrouwbaarste,0.059786625
sabbath,0.0038729124
lokje,-0.017019015
nepnagels,0.13372253
fitness,0.12937117
activiste,0.021636557
binnenhaalt,0.13705178
inbrak,-0.017954431
partijpolitiek,-0.06393643
gibbons,0.021900201
strijdster,0.07226411
roxanne,0.10307206
randy,0.042310964
risicovolle,0.052719075
hangijzer,-0.061035246
jillian,0.077549145
verschijn,0.011792265
wegduwt,-0.065398976
gegraai,-0.09432009
emotioneels,0.011515722
myself,-0.0038324222
ingezamelde,-0.030721344
ingezameld,0.120774575
wilkinson,0.09870288
spreekster,0.110107176
always,-0.006906964
whitney,0.082898796
juanita,0.07254635
lowe,0.08985102
belangenverstrengeling,-0.046180293
surreëel,0.015242279
negenentwintigjarige,0.033751655
internetten,0.15052031
felicia,0.114494145
sloperij,-0.028123349
basketbalschoenen,0.0566432
games,0.07670242
wii,0.17643388
opboksen,-0.04985997
samenhangende,-0.045249287
terugverdienen,0.08488944
spelcomputer,0.18343192
afbrokkelden,-0.078247935
schafte,0.106930666
steekpartij,-0.11903665
opbrandde,0.054303385
barricadeerde,-0.009352829
beveiligen,0.034393772
politiecommissaris,0.0662151
jaarboeken,0.008883253
sheppard,0.041682873
lind,-0.05979298
layne,0.13010538
meebetalen,0.047403604
indicator,0.048675112
rohypnol,-0.14077094
valerie,0.066284865
intelligents,0.087856025
knelt,-0.07203175
janey,0.0015141871
jammerkreten,-0.17581359
polsbeweging,0.09015244
geinteresseerd,0.018199448
filet,0.08254028
mignon,0.0035147965
onbemind,-0.20644803
g-goed,-0.01755307
gewalgd,-0.039549045
california,0.07885641
bishops,0.046266217
onderaannemers,0.094980314
doorgemaild,0.15911682
kipsalade,0.07620607
zoutvaatje,0.0617092
nagelriemen,-0.07108384
kapsters,0.046761397
afzwakken,-0.07919595
prozac,-0.12643158
straatnaambordjes,-0.106658146
wax,0.03332589
dichtklappend,0.14568877
belenen,0.10268332
speelhal,0.14674851
videospelletjes,0.06431126
opschiet,0.12390284
haarlak,0.007229425
stortbak,-0.06689206
huisvader,0.13950852
smeedde,0.039493535
keukenmessen,-0.031176955
ballroomdansen,0.15589464
thuisbrengt,0.08259583
opzijstapte,0.058720093
onaangenaams,-0.052975863
kroegentocht,0.06476794
egoïsten,-0.013583347
meegeeft,0.010199644
amberly,0.12165345
kipgerecht,0.10088272
leeggehaalde,-0.05033084
zielloze,-0.09438329
bezwarende,-0.07183972
vloerplank,-0.044600315
schoonfamilie,0.091380574
d-daar,-0.08700765
familieruzie,-0.11800521
horse,0.04705261
koninginnetje,0.0063363463
schuttingwoorden,-0.07037668
goedmaakte,0.09231005
populairste,0.15414591
sportiever,0.05306751
onaardige,-0.0354431
dramatischer,-0.022160714
palmer,0.119651735
uitloopt,0.08353853
afschermt,-0.038657486
quick,0.03975967
safeway,0.056852635
vochtplek,-0.078236654
adressenboekje,0.032470476
snuitje,0.042279143
verschuil,-0.06829749
lara,0.0045212023
opdroogde,-0.046504147
róók,-0.017307013
slapheid,-0.25819537
mengelmoes,-0.08989658
opruimt,-0.009922639
gesproeid,-0.07362552
josé,0.08507445
soepeltjes,0.10652628
wyman,0.07473147
werkelijker,-0.066847645
hush,0.23288198
puppies,0.055251107
toewenste,0.01133351
onwaarschijnlijker,-0.057831045
stralender,0.08181836
poststempel,-0.015790328
beknelde,-0.14351293
geplengd,-0.15389912
úren,-0.053395852
imme,-0.04226766
voordat-ie,-0.014513176
wanda,0.055950765
mercy,0.043990042
operatiekamer,-0.012221083
suzina,-0.01290546
leeuwenkuil,-0.016163206
dierenpark,-0.035344273
durvers,0.049438216
zoo,-0.051022515
pelikaanman,-0.09016745
knutselspullen,0.035633095
crêpepapier,-0.025070298
schetsboek,0.0146539435
roetsjen,0.055500813
kraambezoek,0.08137299
schoonlikken,-0.04071462
daniëls,-0.062216632
aapjes,-0.041559774
littel,0.014803119
poppenwagen,-0.019513998
wan,-0.01172219
verstoot,-0.06040556
moederdier,-0.15565374
mormeltje,0.08699238
koninginnen,0.0271455
overhandigt,0.08129681
engelengeduld,0.13741782
neushoorns,-0.10739219
strooit,-0.04167572
honderdjarig,0.07304295
koraal,-0.043677434
hengel,0.08476354
televisieploegen,-0.0024968907
opnames,0.1000881
pfft,-0.036751803
opsplitsen,-0.03230255
luchtflessen,0.11915426
duikfles,0.09287476
sjoerd,0.043896288
koralen,0.03202553
zeesterren,-0.026559323
roofvissen,-0.11482443
gesleep,-0.044601694
verbanddoos,0.026758313
zebra,-0.09292318
drop,0.00475993
puntzak,-0.015125632
marcel,0.15414494
dropje,0.05260644
sjouw,0.062635
binnenblijven,0.066570245
tv-ploeg,0.04091239
hofdame,0.10712573
zwanenhals,0.09540459
botst,-0.054840073
stottert,-0.06507735
liane,0.008519894
veulentje,0.07430155
sprinten,0.0213705
loodst,0.04601056
platgetrapt,-0.11206386
startpunt,0.16145523
rima,-0.06227927
gedenderd,-0.035429955
hoogwerker,0.055586535
melange,0.05974461
speldt,-0.06456182
jaaaa,0.07225614
passeer,-0.020954922
capitool,0.049737297
betimmerd,0.10174647
steph,0.089325175
mall,-0.06594009
hanson,0.09586487
nagalm,-0.03177908
journey,0.0557428
maddox,0.03533958
leidinggevend,0.122896105
barkeeper,0.16221845
strafrechtelijk,-0.12321526
betááld,0.018315846
flik,-0.030718286
sperren,-0.06467839
mcintosh,0.03531994
flint,0.014594942
jovi,0.10437682
kersenboom,0.03866549
horden,-0.09177901
zachary,0.0650492
zach,0.022877134
waarachtiger,-0.05052841
werktas,0.021849668
aandoe,-0.053834535
kookeiland,0.06500131
reflecteert,0.02993308
thaise,0.11597204
geappt,0.07224323
omkoopt,0.1308646
ipa,-0.01592112
verschuif,0.012882516
maaltje,0.14170851
leerlingenraad,0.10539049
nop,0.15508865
werktelefoon,0.08975214
mahonie,0.09293431
wanorde,-0.12908737
berispen,-0.04349918
strafrechtadvocaat,0.13179408
robotica,0.16798577
máánden,0.0032145046
keukentrapje,0.05897616
ingewisseld,0.1402562
sportkleren,0.01623512
bijzettafeltjes,0.10994865
computerspel,0.11103821
halliday,0.023800392
kookprogramma,0.03923118
verhoog,0.12996599
marta,-0.05439002
analist,0.14671008
verdring,-0.2207385
gelijkstaan,0.0030353405
antidepressiva,-0.11233822
stopknop,0.09742648
piepje,0.06564094
vertraagt,0.0015231649
desinfecterende,-0.041232865
binnen-,0.084116906
aandring,0.12644765
schaak,0.13838202
puberjongen,0.046376616
afveeg,-0.08073005
hoody,-0.06937456
honkbal,0.1377108
fastfood,0.04471995
instinctmatig,-0.1389605
scotts,0.004936657
ként,-0.029744817
beet­je,0.050482348
yards,0.07052187
antiterreurbrigade,0.016738389
aanhoudingsbevel,-0.039158612
extremere,-0.11840078
soevereine,-0.0039892904
anarchisten,-0.13182475
oordelende,-0.16781494
verharden,-0.08384371
volg.,-0.05789733
inadem,-0.037013486
reces,0.0919583
stagiaires,0.08161034
hallidays,0.039026197
uitbetaalde,0.0938484
eerstejaars,0.15537545
tweedejaars,0.13723588
rechtenfaculteit,0.1547634
yale,0.101063095
góéd,0.021559194
can,-0.011361012
justice,0.015201528
comes,0.0069530234
hands,-0.03425754
hef,0.021759158
beveiligingslampen,-0.023181487
oostwaarts,-0.032896545
bijrijdersstoel,0.036623735
lijkend,0.09235068
afsluitbare,0.0304255
achterdeurtjes,0.014887663
schonden,-0.08257351
typ,-0.0005202964
sorteer,0.0051174415
scrol,-0.030220311
radicalisering,-0.09685462
werving,0.066209406
poederkwast,-0.030629976
slede,-0.024732105
wetshandhaver,0.0010356456
ril,-0.23453741
uitkammen,0.02022741
apps,0.07982885
inkomende,-0.029202528
instagram,0.055562817
donkerharig,0.101980366
zoekgeschiedenis,-0.044776265
ingetypt,0.07207785
zoektermen,0.04185237
smartphone,0.11553315
gloedvolle,0.039179534
familierecht,0.006140113
ehm,0.038504243
verleidend,0.13945843
nachtzoen,0.19401358
orioles,0.09814664
honkballen,0.14038749
blogs,-0.014599249
espn,0.059799254
schoolbal,0.10679894
verstar,-0.15552308
versleutelen,0.045300387
notitieblokken,-0.021711348
telefoonoplader,-0.019941688
knisperen,-0.059149027
videogame,0.057519026
punishment,-0.047383398
nietsverhullende,0.030721538
schietpartijen,-0.22530226
lader,0.03567432
tekstberichten,-0.058519457
scrollen,-0.04470982
16.30,0.07053382
chat,0.12797034
een-,-0.027013822
15.30,0.05551707
markeer,-0.06397836
icoontje,0.08762676
dossiernummer,-0.058455154
forums,0.028606422
versleutelde,0.008823313
binnenlands,0.02396945
neusring,0.068165675
loggen,-0.0079600625
ronnie,0.09758209
jeopardy,0.005095694
achteroverleunt,0.055916395
uitzit,-0.012148641
computersystemen,-0.015926521
printers,0.051191147
wíé,-0.12285443
waarschuwingssignaal,-0.02435039
clark,0.10989509
ingelogd,0.12416719
aanstaart,-0.040894948
tuchtcommissie,-0.06587919
ronnies,-0.036135197
stagiaire,0.13770892
terugvocht,-0.088614345
huizenblok,0.017905898
terrorismebestrijding,-0.013121726
vriendelijks,0.029145125
kaats,-0.051104687
opzijduwen,-0.110323094
klasgenoot,0.023494784
omarmt,0.00117765
keukeneiland,0.036690477
misbruikten,-0.13638343
machtspositie,0.053083986
snijplank,0.010480102
blootstelt,-0.03570467
geschommel,-0.04427193
gent,0.031364184
wegknipperde,-0.15094584
onderdruk,-0.1787044
zesmaal,0.03162605
universiteitscampus,0.15286143
taurus,-0.0058468953
kleuterklas,0.029587682
oppassers,-0.057750884
opleidde,0.22272032
dagopvang,0.17756195
binnenhalen,0.17176479
afpersing,-0.1765472
bomberjack,0.034460112
verkeersdrukte,-0.06445474
oprijlanen,0.06602275
gesurveilleerd,0.055163413
mindert,0.060788736
reik,0.025572754
zwenkt,-0.0050386563
heikel,0.021771155
zichzélf,-0.115311295
opgeteld,0.04689938
kennismaakte,0.14901224
kiezelsteentje,-0.094475076
absentie,-0.053805023
work-out,0.12969738
mijter,0.030217856
geheimhoudt,-0.045862623
vergiftigt,-0.14977917
weghelft,-0.06127125
tuur,-0.0121609755
sportkleding,0.096346706
láng,0.03898142
commandopost,0.031250812
nachtgewaad,0.004969528
ploeter,-0.07494489
onbestendige,-0.12132557
arriveer,0.11157426
verdrijf,-0.16499628
misdadigs,0.025272885
aanmaakte,-0.002510853
extremistisch,-0.14704728
e-mailadressen,0.0633459
idéé,0.07849519
beëindigt,0.052830998
meeluistert,-0.018790692
stuif,-0.020326756
hardloopkleren,-0.030668892
windjack,-0.021923235
meegenieten,0.1168275
spíjt,-0.12393874
versnel,-0.027467389
neill,0.03217393
opgestapelde,-0.056862794
gedomineerde,-0.12218568
presentatoren,-0.018761491
legerkapitein,-0.004571557
gingerale,0.053264156
aanstellingen,0.08197764
honkbalwedstrijden,0.12103145
televisiescherm,0.07779086
cathedral,-0.004340321
wisconsin,-0.03239404
ave,0.07180825
friendship,-0.0057253204
pikzwarte,-0.057106934
ochtendnieuws,0.024758581
inschenkt,0.08966502
veiligs,0.04501124
vastgespte,0.03815507
offline,0.069784805
account,0.11725767
stomverbaasde,-0.055057377
bierflessen,-0.10215713
anarchistisch,-0.00031160563
taylors,-0.03760027
toewerpt,-0.037804775
benadruk,-0.05022019
zóón,0.065179616
potomac,-0.05055774
allebéí,0.020791203
stukliep,0.077146836
vienna,-0.027649712
bergruimte,0.0785222
ontvouwt,-0.01864252
trommelt,0.08646859
typt,0.07004522
geheugenstick,0.065502755
hoognodig,0.036584422
gepauzeerd,0.1438298
mri-scan,0.021707632
hoofdwonden,-0.14341623
ziekteverzuim,0.011479959
ambulanceverpleegkundigen,-0.022075985
hardloopkleding,0.018870737
verbaas,-0.12630281
gebruikersnaam,0.10677003
privébericht,-0.027863123
sheets,-0.031422302
portretfoto,0.014920741
vervalste,0.021326728
ontwijk,-0.12572965
tiplijn,0.0071203373
voorwiel,-0.045305163
strafbare,-0.18492788
vermorzelt,-0.13906808
wetshandhaving,0.0059573352
actiecomité,0.032342732
strandboulevard,0.04565397
delaware,0.0023650154
wanhopiger,-0.11866604
representatief,0.12997109
telefoonverbinding,0.12815356
onderbezet,0.08515685
zoomen,-0.017213345
ginny,0.043473147
meyer,0.07215031
kogelhulzen,-0.0877767
contraspionage,-0.053255044
achterhoofden,-0.08261311
minibusje,-0.045350004
opentrek,0.015276177
bestraft,-0.15472132
klemgezet,-0.042014573
snipper,0.011678424
ongefundeerde,-0.17473888
gortdroge,-0.06232509
slapers,-0.052791126
nieuwszenders,-0.03484495
bevordering,0.1501638
infiltrant,0.030210087
lalde,0.032966264
bethesda,-0.0060050488
fietsje,0.030691579
zijwieltjes,0.039381813
gezondheidsredenen,-0.031733416
waarschuwingsteken,0.01753755
opgang,0.049838565
visitekaartjes,0.10577251
overslaand,0.024948522
schalt,0.028794337
mccoy,0.13610888
briscoe,0.09986166
orkestreren,0.068779156
ballonnen,0.059126087
doorgeschakeld,0.09573686
draagriem,-0.02840609
kolkt,-0.17509274
pastasaus,0.018762372
gevoeligs,0.042701613
leugendetectortest,-0.07238152
bankrekeningen,0.06341862
politiepenning,0.06815268
speculeert,-0.03219608
honor,0.054289717
aantoont,-0.034916587
biggelt,-0.13034283
middelbareschooldiploma,0.13317801
schooldirecteur,0.06564452
dissident,0.008843996
gespioneerd,0.020020992
bedreigden,-0.20790792
opkijk,-0.023791486
verkleuren,-0.03524972
verstrijkende,0.010316484
politiefoto,-0.055452883
slobbert,0.0078006703
bleekmiddel,-0.050665885
schraap,-0.08470682
orden,-0.026670571
poetin,0.010907449
halsstarrige,-0.12592393
directer,-0.023001656
ademhaalt,-0.083557054
geprofiteerd,0.04296495
doorgespeeld,0.08349759
wegzak,-0.080925114
menukaarten,0.10690241
laatstejaars,0.15947741
dansfeest,0.18910322
maffioso,0.0357823
herleest,-0.035868123
testresultaten,0.02085337
basketbalteam,0.1662431
meegekeken,0.059520993
306,0.020876944
pijnig,-0.08340344
nasporingen,0.043641806
plexiglas,-0.02656322
prepaidtelefoon,0.05825312
meegeholpen,0.08133747
bespioneert,-0.023105145
benadert,0.015657097
nachtslot,0.073812574
losgehaald,0.04206764
viv,0.16142957
banjert,-0.015304964
flatjes,0.053328805
fbi-agenten,-0.061694782
verbreedt,0.027829276
indrukt,0.04939019
if,-0.01747558
controlepost,-0.03467728
id-kaart,0.07435073
intoetst,0.055038124
drake,0.13633937
onderdirecteuren,0.10402466
verkruimeld,-0.018517114
verrassingselement,0.049997322
breaking,0.0106122345
news,-0.0383773
nieuwsbulletin,0.09404646
cia-directeur,0.077669784
fbi-directeur,0.055650435
vivians,-0.09394673
voorbijrijdt,-0.011928201
opnameapparatuur,0.06882505
beveiligingssysteem,0.15346348
surveillance,0.026650388
dwangmatig,-0.102517724
hindernisbaan,0.0093152
fungeert,0.122546814
keukenapparatuur,0.13474834
vicepresident,0.121170655
zoomt,-0.020473871
kletspraat,-0.0881263
plaatshebben,0.06757935
moordcomplot,-0.04017237
sluip,-0.069808416
z.,0.010082629
luchtverkeer,0.027404997
ontregeld,-0.045103017
ambassador,0.14004081
liefdadigheidsdiner,0.18523988
monumentaal,0.07109946
autodeur,0.006588824
atrium,0.09826335
kabinetsleden,-0.032825693
gecapitonneerd,0.16711946
toegangsdeuren,0.09197476
opnameapparaat,0.07187076
keuvelend,0.12040445
congreslid,0.07938583
arriverende,0.012158051
verkilt,-0.14881214
shields,0.06710623
deins,-0.13728996
verstevigt,-0.06752178
champagneglazen,0.08902204
canapés,0.14706697
rondbracht,0.065034874
moordaanslagen,-0.19522947
extremisten,-0.16578846
rondhangende,-0.057365812
uitrit,-0.03157098
autoradio,0.025998197
langley,0.064119995
bebossing,-0.051898886
omklem,-0.07565755
verstijf,-0.19355202
corolla,-0.004646794
beveel,-0.062058095
plaatsneem,0.057701208
opnameknop,0.11013992
nieuwsberichten,-0.11654996
aftreden,-0.017439872
rechtervuist,0.023709744
graaiend,-0.04734741
geheugenkaartje,0.06521901
overhandig,0.053095486
ziekmakende,-0.27289492
dichtzit,0.014901254
middenconsole,-0.046460103
doorbladeren,0.029008018
straatnaambord,-0.015451867
walnut,0.09120233
carver,0.035846002
noordoost,0.09782116
dylans,-0.02456174
overheidsdienaren,-0.08406508
hoogverraad,-0.19044213
voorbijgepraat,0.08432712
hopelozer,-0.12598817
lenteweer,0.16686095
cijfercode,0.0623766
strek,-0.05858477
uiteenspat,0.007856742
daarná,-0.022469476
dríé,0.011156023
videobeelden,-0.03495751
lovertjesjurk,-0.036142305
verzekert,0.06531
stamel,-0.115583636
observatorium,0.15421253
ambtswoning,0.0322966
vaderlanders,0.035692036
geloofwaardige,-0.03151923
ontslagbrief,0.04499504
hardloopschoenen,0.052637562
wes,-0.04933142
verfrommelt,-0.03621981
kansrijke,0.07984489
presidentskandidaten,-0.0038729906
stephs,-0.0049059615
gniffelt,0.022903766
integere,0.09518796
blumenträger,0.058722682
florerend,0.13952865
burgerij,-0.062150657
frankfort,0.065298125
landstreek,-0.030936502
bettina,0.0032397062
stoomschip,0.10121725
barensnood,-0.12308806
mutti,-0.009289983
werkzame,0.02503248
1922,-0.0006846711
stadt,0.027451683
overgrootouders,0.013227671
stambomen,-0.014679097
basken,-0.084075674
truffels,0.12168318
bisschoppelijke,0.003891565
kunstige,0.10366678
elysées,0.08579779
stukadoors,0.031401206
onverrichter,-0.015040804
bamberg,0.018197188
mestvaalt,-0.050703168
constantinopel,0.008967355
noedelsoep,0.07411575
gehuchten,-0.07741035
camargue,0.007765585
vincent,0.009140704
gebeeldhouwd,0.04577913
bestierd,0.026147969
jaarmarkt,0.145564
opdoeken,0.09201
overlevering,-0.026174579
immigrante,0.07752099
ich,-0.032913096
esse,0.027892288
meine,-0.0127918385
nein,-0.009906821
grafje,-0.03341463
steekwoorden,0.026974035
gezegdes,-0.036273047
geisers,-0.065626286
oprispingen,-0.20141017
eigenaardigheden,0.045490667
verzuchtingen,-0.044437215
mensch,-0.039618656
meier,0.058389287
hat,0.0070252214
meedeelden,-0.04861243
achternicht,0.050348505
schlomo,-0.05667723
synoniem,0.03295654
ontcijfering,-0.019552458
odyssee,-0.029709756
angelus,-0.028596073
aankondigden,0.013337883
voile,0.022263087
stoffenwinkel,0.033429682
dagreis,0.06491255
lina,-0.036160633
elvira,-0.0067377277
neerzat,0.042711403
wirtschaftswunder,0.034323946
twiggy,0.15144934
knakken,-0.050788168
zur,-0.00812776
sie,-0.0267451
schatz,0.018022073
rabat,-0.012928564
korting,0.22803716
wijdvertakt,0.11731845
familieverhaal,0.017159551
vervolgverhaal,-0.05253739
juweeltjes,0.030547865
kunststukjes,0.03026034
afmat,0.019128393
verlokkelijk,0.11897846
veterschoenen,0.046346262
blauwfluwelen,0.14582111
misrekend,-0.0055692354
aangehangen,-0.05938339
gebeier,-0.043352913
ulla,0.018897576
hinkelde,0.06806334
lichtvlekken,-0.004942173
spaarzamer,-0.039534885
pissebedden,-0.15110496
rijglaarsjes,0.054013696
auf,-0.011978138
meedraaide,0.1668705
vierenzestig,0.018980684
kegelvormige,0.015555624
takkenbossen,-0.122225955
zwartgeblakerde,-0.16045085
kringelende,-0.05469676
boerenhuis,0.0154746175
ziektekiemen,-0.22436139
vandalen,-0.15410894
mazelen,-0.06831494
difterie,-0.18274115
tetanus,-0.11356014
kinderverlamming,0.019777447
pokken,-0.20984212
betrekkelijke,0.03464815
hersenvliesontsteking,-0.1497759
micro-organismen,-0.12455395
schimmels,-0.123098835
wichten,-0.020221397
kinderschare,0.13409644
hoofdluis,-0.121271096
gott,0.034815267
herz,0.0016348064
wegkwijnende,-0.080926746
rondtastend,-0.051220186
1900,0.048324488
koffergrammofoon,0.20949158
openluchtconcert,0.19627893
dédain,-0.08925325
1934,0.0014714375
apeldoorn,-0.007672148
eindhoven,0.0726855
schweitzer,0.065584846
geheiligd,-0.01996036
verschikt,0.008986995
uitspugen,-0.08582023
pijniging,-0.049001813
doodsbed,0.014958493
uitverteld,0.08926925
vertellende,0.030682847
eerstgeboren,0.00480848
krukjes,0.07111733
biervaten,-0.010307133
bierbrouwerij,0.04535853
beminnelijkheid,0.08256978
welvarender,0.00072467513
verachtelijker,-0.054001972
albrecht,0.06872934
dürer,0.0667721
alertheid,-0.07868442
waardoorheen,-0.058374025
opkoper,0.06190759
barbier,0.07596376
zwaardvechter,0.08767674
meesterschap,0.051976502
houdertje,-0.01070548
goedzak,0.0936085
würzburg,0.06335293
calèche,0.035226725
schooluniformen,0.015565373
bedelstaf,-0.009844288
quatsch,0.07060406
afreist,0.13651772
opduikende,-0.2557943
goedgehumeurde,0.15795675
zenuwgas,-0.20668077
tachtigste,0.17848593
babybroertje,0.13323435
deugen,-0.03169623
michele,-0.0018369481
zuiltjes,0.07511306
wufte,0.00088097155
oliepeil,-0.042962123
